1.6666666666666667,3,1
3.3333333333333335,11,1
5,18,1
6.666666666666667,29,2
8.333333333333334,35,4
10,43,6
11.666666666666666,54,9
13.333333333333334,58,11
15,60,11
16.666666666666668,62,12
18.333333333333332,65,13
20,68,13
21.666666666666668,73,14
23.333333333333332,75,16
25,76,19
26.666666666666668,76,19
28.333333333333332,78,22
30,78,25
31.666666666666668,78,25
33.333333333333336,78,25
35,78,25
36.666666666666664,78,25
38.333333333333336,79,26
40,80,27
41.666666666666664,80,28
43.333333333333336,80,31
45,80,32
46.666666666666664,80,32
48.333333333333336,80,33
50,80,33
51.666666666666664,81,33
53.333333333333336,81,33
55,81,33
56.666666666666664,81,33
58.333333333333336,81,34
60,81,38
61.666666666666664,81,38
63.333333333333336,81,38
65,81,39
66.66666666666667,81,40
68.33333333333333,81,40
70,81,41
71.66666666666667,81,41
73.33333333333333,81,42
75,81,42
76.66666666666667,81,42
78.33333333333333,81,43
80,81,43
81.66666666666667,81,43
83.33333333333333,81,43
85,81,43
86.66666666666667,81,45
88.33333333333333,81,45
90,81,46
91.66666666666667,81,46
93.33333333333333,81,46
95,81,46
96.66666666666667,81,46
98.33333333333333,81,47
100,81,47
101.66666666666667,81,47
103.33333333333333,81,48
105,81,48
106.66666666666667,81,48
108.33333333333333,81,48
110,81,48
111.66666666666667,81,48
113.33333333333333,81,50
115,81,51
116.66666666666667,81,51
118.33333333333333,81,51
120,81,51
121.66666666666667,81,51
123.33333333333333,81,51
125,81,51
126.66666666666667,81,51
128.33333333333334,81,53
130,81,54
131.66666666666666,81,54
133.33333333333334,81,54
135,81,54
136.66666666666666,81,55
138.33333333333334,81,55
140,81,56
141.66666666666666,81,56
143.33333333333334,81,56
145,81,56
146.66666666666666,81,56
148.33333333333334,81,58
150,81,58
151.66666666666666,81,59
153.33333333333334,81,59
155,81,60
156.66666666666666,81,60
158.33333333333334,81,61
160,81,61
161.66666666666666,81,61
163.33333333333334,81,61
165,81,61
166.66666666666666,81,62
168.33333333333334,81,62
170,81,62
171.66666666666666,81,62
173.33333333333334,81,62
175,81,62
176.66666666666666,81,63
178.33333333333334,81,64
180,81,64
181.66666666666666,81,64
183.33333333333334,81,64
185,81,64
186.66666666666666,81,64
188.33333333333334,81,64
190,81,64
191.66666666666666,81,64
193.33333333333334,81,64
195,81,64
196.66666666666666,81,64
198.33333333333334,81,64
200,81,64
201.66666666666666,81,64
203.33333333333334,81,64
205,81,64
206.66666666666666,81,64
208.33333333333334,81,65
210,81,65
211.66666666666666,81,65
213.33333333333334,81,65
215,81,65
216.66666666666666,81,65
218.33333333333334,81,65
220,81,65
221.66666666666666,81,65
223.33333333333334,81,65
225,81,65
226.66666666666666,81,65
228.33333333333334,81,65
230,81,65
231.66666666666666,81,65
233.33333333333334,81,65
235,81,65
236.66666666666666,81,65
238.33333333333334,81,65
240,81,66
241.66666666666666,81,66
243.33333333333334,81,66
245,81,66
246.66666666666666,81,66
248.33333333333334,81,66
250,81,66
251.66666666666666,81,67
253.33333333333334,81,67
255,81,67
256.6666666666667,81,67
258.3333333333333,81,67
260,81,68
261.6666666666667,81,68
263.3333333333333,81,68
265,81,69
266.6666666666667,81,69
268.3333333333333,81,69
270,81,69
271.6666666666667,81,70
273.3333333333333,81,70
275,81,70
276.6666666666667,81,70
278.3333333333333,81,70
280,81,70
281.6666666666667,81,71
283.3333333333333,81,72
285,81,72
286.6666666666667,81,72
288.3333333333333,81,72
290,81,73
291.6666666666667,81,73
293.3333333333333,81,73
295,81,73
296.6666666666667,81,73
298.3333333333333,81,73
300,81,73
301.6666666666667,81,73
303.3333333333333,81,73
305,81,73
306.6666666666667,81,73
308.3333333333333,81,73
310,81,74
311.6666666666667,81,74
313.3333333333333,81,74
315,81,76
316.6666666666667,81,76
318.3333333333333,81,76
320,81,76
321.6666666666667,81,76
323.3333333333333,81,76
